Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Netherlands,Total Value Added,2.61497E+11,2.71552E+11,2.79262E+11,2.93747E+11,3.04151E+11,3.0421E+11,3.16131E+11,3.22655E+11,3.3026E+11,3.35887E+11,3.41146E+11,3.39578E+11,3.35773E+11,3.42556E+11,3.52555E+11,3.6101E+11,3.6933E+11,3.77661E+11,3.89611E+11,4.05365E+11,4.20114E+11,4.30252E+11,4.36419E+11,4.41702E+11,4.53455E+11,4.66744E+11,4.78745E+11,4.96688E+11,5.17605E+11,5.39783E+11,5.63491E+11,5.7295E+11,5.72394E+11,5.74171E+11,5.85024E+11,6.02006E+11,6.22161E+11,6.4948E+11,6.65186E+11,6.45938E+11,6.55259E+11,6.68513E+11,6.59973E+11,6.57913E+11
Netherlands Antilles (former),Final consumption expenditure,1115415263,1187540623,1243708221,1293221041,1365308484,1401607056,1484150170,2037179287,2173457922,2239409779,2519176965,2502202696,2538682390,2591103735,2561292306,2463418930,2041231972,2075120425,2033719642,2110724441,2219765439,2162329405,2228360138,2382849888,2640323486,2852983424,2761518005,2639323850,2462140878,2426761373,2365275052,2233218611,2342316295,2377442693,2504030505,2522859755,2546167597,2844333167,2941357720,2840427080,2882746808,2885736184,2877300872,
Netherlands Antilles (former),Household consumption expenditure (including Non-profit institutions serving households),821812952.6,874929349.4,916079263.7,953109865.5,1005818564,1031599368,1095762691,1498909892,1595234076,1669055303,1834850203,1822874349,1836781521,1837283596,1779149122,1695739463,1425313008,1471754507,1447755651,1487255086,1563314608,1517419671,1553040831,1616658909,1844994930,2035566484,1938104328,1777390957,1701366848,1681462170,1659446000,1728229935,1819436323,1799227722,1916847487,1979550881,1984990401,2242312614,2350212298,2241840534,2283884119,2290027818,2277988596,
Netherlands Antilles (former),General government final consumption expenditure,293602310.2,312611273.4,327628957.3,340111175.2,359489919.6,370007688.9,388387479.1,538269395,578223846.7,570354476.2,684326762.4,679328347,701900869.1,753820138.4,782143183.3,767679467.8,615918965.4,603365919.2,585963992.3,623469356.2,656450832.3,644909734.8,675319307.2,766190979.6,795328556.8,817416940.8,823413676.8,861932894.3,760774029.6,745299203.8,705829051.6,504988676.4,522879972.4,578214971.8,587183018.8,543308873.7,561177196.3,602020553.1,591145422.8,598586546,598862690.6,595708367,599312277.2,
Netherlands Antilles (former),Gross capital formation,297704700.7,316846875,330931983.9,346334262.7,363904280.5,369903327.6,405160174.4,535240608.7,556545138.8,673266695.3,586150967.6,590586286.3,510160943.2,465877501.7,412852782.3,476123076.3,636460303.2,529797637.5,701247122.1,892287780.6,819327000,877152304.3,839703946.5,761144803.4,743329423.4,781993080.9,970038736.4,824685325,900162706,884643579.1,841499542.5,1141349962,936521785,941554366.3,869127053.4,978281182.1,1081364787,1182213784,1334667684,1226020221,1250484543,1269274317,1251929170,
Netherlands Antilles (former),Gross fixed capital formation (including Acquisitions less disposals of valuables),239869036.4,255341847.3,266935905,278690702,293435112.8,299194268.6,323731606.2,434308828.8,454479266.4,520268692.5,500627542.9,492506959.2,459044573.6,478202469.4,417807138.5,447863070.1,529040862.2,480463172.8,642378147.3,780066174.5,747292883,799004635.7,754721452.9,740568831.3,707023786.5,776654772.6,928466619.9,874111256.2,825302808.5,841673798.3,942682754.1,952104995.9,965267551.4,959935499.2,954878905.5,981245130.2,1084175369,1242705811,1292243120,1233423064,1259341438,1260598024,1254465414,
Netherlands Antilles (former),Changes in inventories,57835666.03,61505029.43,63996080.82,67643562.65,70469170.3,70709061.03,81428570.58,100931782.9,102065875.4,152998007.2,85523427.13,98079330.66,51116371.08,-12324967.45,-4954356.232,28260007.05,107419444.2,49334466.09,58868977.12,112221609.4,72034119.18,78147670.9,84982496.16,20575972.14,36305638.1,5338308.465,41572117.72,-49425932.54,74859899.72,42969782.73,-101183214.4,189244971.3,-28745767.14,-18381133.35,-85751854.48,-2963948.045,-2810581.875,-60492029.38,42424565.15,-7402843.252,-8856895.421,8676293.52,-2536243.575,
Netherlands Antilles (former),Exports of goods and services,1218884251,1297914688,1357861608,1414215856,1492944511,1525385445,1630941280,2227164239,2331746594,2533172628,2712413171,2530894604,2382570276,2107792890,1924489207,1833248558,1460608569,1689297009,1895655702,2046912184,2274180351,2313634771,2459429332,2484140734,2537959144,2478913615,2447379768,2291728530,2307013804,2396389814,2263562396,2301381121,2245453773,2250326433,2424751660,2483240223,2620551787,2656085833,2828728862,2765282293,2756690991,2781199603,2775094476,
Netherlands Antilles (former),Imports of goods and services,1407504848,1498776696,1567791566,1633256334,1724028705,1760507479,1884921442,2571224204,2686574360,2939434066,3121351996,2897041064,2774954938,2542271831,2335464426,2252186485,1712586513,1847021045,2115263529,2314277219,2548923030,2523895458,2613204033,2601873645,2752687811,2912564389,2900522644,2437252057,2454161107,2550781377,2376937137,2538954744,2374748924,2366238333,2556387037,2707202235,2895530131,3202681689,3555204150,3289278577,3356899697,3397492437,3356836985,
Netherlands Antilles (former),Gross Domestic Product (GDP),1231727695,1311232277,1372937325,1428709196,1507027141,1546186114,1643490229,2242741179,2393443893,2508547541,2725701846,2757789003,2706664755,2691926002,2642644372,2587148755,2444855514,2474193743,2511306733,2707188734,2747796612,2797256867,2886739995,3018754830,3183245963,3233490080,3278413865,3318485650,3215156281,3157013390,3093399854,3136994950,3149542930,3203085160,3241522182,3277178926,3352554041,3479951095,3549550117,3542451016,3533022646,3538717668,3547487534,
Netherlands Antilles (former),"Agriculture, hunting, forestry, fishing (ISIC A-B)",8110021.668,8639715.329,9038764.052,9401289.911,9951235.363,10153924.95,10798561.93,14963755.84,15458404.68,16508220.74,19016720.7,16045727.77,15790296.23,22460795.86,29205148.85,26214446.37,23944713.94,19484239.6,22988133.73,18668066,21915274.84,20745456.89,23030254.99,28226666.52,29290517.57,26371832.55,22348366.11,21486077.84,21118044.87,24781216.71,20981259.89,30099368.09,23650071.87,21738595.63,21773095.79,23948065.36,19978018.53,20647455.66,21482238.58,21189060.64,21159073.77,21258863.16,21258812.38,
Netherlands Antilles (former),"Mining, Manufacturing, Utilities (ISIC C-E)",135918767.4,144663317.5,151567787.9,157616962.4,166165922.9,171020880.7,180939653.8,246879254.3,267229530.9,272313836.1,299916369.1,320909585.3,309548115.2,316550673.3,308937898.6,292108320.4,291109221.2,260294861.4,268922862,273798054.6,289155474.9,317785724.3,361233797.1,323632413.5,326569059.9,368956069,378457748.1,347159754.9,311970102.7,303605484.3,312130073.2,358334970.9,329879619.9,320479926.4,313845530.7,289291499.4,324603647.1,315107631.8,321016760.6,328043898.2,322202021.4,323485551.9,325439570.2,
Netherlands Antilles (former),Manufacturing (ISIC D),112198291.3,119481552.6,125175279.5,129977691.3,137464658.3,141211049.3,148542634.1,206189315,219400177.8,219607869.8,263297081.6,250571908.8,239054241,225976739.8,208391677.5,202676425.7,200976472.8,158556303.7,172957013.8,187865543.2,201419871.6,206354063.6,231068705.5,213387955.4,229230637,239315851.3,249858056.3,208767243.9,186467803.3,184968928.4,196996656.4,209658619.6,194921786.3,183114192.9,188913280.4,158608532.4,200005043.3,190538995.5,219155607.6,208004065.6,206343488.8,210982582.3,208997849.9,
Netherlands Antilles (former),Construction (ISIC F),104929977.9,111805114.3,116997067,121560263.3,128852374.7,131526051.2,139180745.8,194562705.1,200465779.8,209588763.4,253355382.6,206195081.7,208193566.7,221066599.2,220403948.4,189339419.3,176178324.9,162280483.1,175672545.7,193321745.1,168975782.4,180934222.3,168989784.7,173397921,169450429.1,202072658.8,214117775.7,195998205.4,168326474.3,160526746.1,153239624.4,166098342,168999227.2,164852963,153190502.3,188624413.4,168642976.2,180400750.5,198416771.3,186618672.4,188922286.6,191153354.4,189402284.5,
Netherlands Antilles (former),"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",185032811.6,196925518.6,206254522.1,214669727.4,226156068.1,232490655,247068062.4,335307224.5,362015009.9,376867725.3,400779276.4,431560240.5,438914227.4,408814995,398483004,416518327,446005258.3,474529153.3,475727943.1,535641129,538426329.1,525102073.5,536262803.5,544447103.6,571725375.8,569423511.1,568038728.3,563305722.5,550651778.2,543923574.2,522025943.1,539918830.7,505118021.2,505276359.5,507542460,524319876,545867114.4,538931222.6,642348953.7,588820355.2,591253835.1,606931783.3,597255993,
Netherlands Antilles (former),"Transport, storage and communication (ISIC I)",245640768.4,261571992.5,273564176.9,285089146.6,300891606.4,307013511.1,329369608.5,448563305.3,467367996.8,516632990.2,541872301.7,499325799,392732000,340959842.6,290860603,276817265.3,225714558.3,263598534.2,271998011.8,288755590.1,288945421.1,291618442.9,342587181.4,385529534.9,465238152.9,418770819.8,345437597,348411473.4,310386111.7,280320937,257225610.8,300562863.1,324337538,332632134.5,289052856.4,291138366.5,316707535.3,305209991.8,366737300,337114008,337037034.8,346652381.6,341173903.7,
Netherlands Antilles (former),Other Activities (ISIC J-P),450449178,479419478,502116321.9,522573554.4,550645187.7,565936827.3,601340650,816899535.6,880618539.7,916889919,979314424.3,1045183301,1104431353,1178898840,1183952671,1152406951,1103892020,1162187190,1209974885,1327013907,1372469134,1375448563,1311352721,1406123791,1496342101,1514512261,1623158324,1666231340,1640263777,1660733647,1610840013,1537233188,1579486364,1640517297,1749624099,1755601854,1733208247,1847371326,1723638231,1810707510,1799015267,1776364155,1800143047,
Netherlands Antilles (former),Total Value Added,1130081526,1203025137,1259538640,1310910944,1382662395,1418141850,1508697282,2057175781,2193155261,2308801455,2494254475,2519219736,2469609559,2488751747,2431843275,2353404729,2266844096,2342374462,2425284383,2637198491,2679887416,2711634484,2743456542,2861357431,3058615636,3100107154,3151558540,3142592575,3002716290,2973891605,2876442525,2932247563,2931470843,2985497276,3035028546,3072924074,3109007540,3207668379,3273640255,3272493505,3259589520,3265846090,3274673611,
New Caledonia,Final consumption expenditure,1365754362,1568416979,1725384370,1737190643,1812041253,1963284205,1947573597,2107289685,2646473229,2202638295,2217179332,2249231812,2406085562,2382394898,2393819248,2472305095,2626332944,2674809406,2865346950,3315980900,3886974603,3925786586,4119739498,4459604628,4560195286,4856848618,4874550684,4901616691,4894056030,5012215780,4857425055,5277221752,5280657057,5285682994,5296584927,5558228824,5692588770,5485351013,6186485063,6453135308,6373434078,6677099409,7003536011,7009722652
New Caledonia,Household consumption expenditure (including Non-profit institutions serving households),1192929292,1358123288,1303913919,1273475936,1340901428,1426501628,1348131267,1453600910,1777173660,1474402236,1467335906,1483916536,1561991725,1508101979,1464021680,1462358676,1551453108,1594874412,1698700490,2162671411,2477241615,2439343763,2584339268,3166945434,3238147481,3447675631,3463236658,3479831108,3470765799,3570314465,3440150562,3751335346,3710672792,3710300469,3754011711,3964337920,4049618477,3910029979,4458435976,4604195278,4560142730,4805182839,5047802546,5037657997
New Caledonia,General government final consumption expenditure,172825070.6,210293690.9,421470450.5,463714707.5,471139824.6,536782576.9,599442330.3,653688774.8,869299569.2,728236059.2,749843425.9,765315275.8,844093837.3,874292919,929797567.9,1009946419,1074879837,1079934994,1166646460,1153309489,1409732987,1486442823,1535400231,1292659194,1322047805,1409172987,1411314026,1421785583,1423290232,1441901315,1417274494,1525886406,1569984266,1575382525,1542573215,1593890904,1642970294,1575321034,1728049087,1848940030,1813291347,1871916570,1955733466,1972064655
New Caledonia,Gross capital formation,1129604538,996219898,974725855.8,712657914.9,733505928.2,795822850.3,669898645.6,633304972.2,686194373.3,442753926.5,585217660.7,424866438.5,465198020.9,420846753.7,371721099,374282919.8,551573419.4,697213233,780343678.2,964112789.6,1006902801,1142794664,1089280354,1004055160,1033411825,1085955403,1097909147,1132703921,1050816579,1153664531,1212962192,1236116391,1354290920,1704962441,1601338416,1861291909,2232779218,2581673746,2854772528,2407697489,3096540708,3006419932,2963336628,3172828846
New Caledonia,Gross fixed capital formation (including Acquisitions less disposals of valuables),1102335505,996219898,974725855.8,676527648.1,729729894.4,795822850.3,669898645.6,633304972.2,751100394.1,639385327.7,603539010.7,448340296.3,494739291.6,438806105.9,430958153.3,411808706.2,536845927,683574046.4,763494016.5,886985083.7,1054541398,1084095393,1082540599,977297595.9,1005482021,1051409202,1074696597,1100824949,1001800138,1165266651,1154456645,1244500045,1366401417,1671947382,1513206581,1773909025,2300772557,2479632897,2854330977,2649726630,3167752844,3094630849,2995440371,3240142319
New Caledonia,Changes in inventories,27269032.88,,,36130266.75,3776033.742,,,,-64906020.75,-196631401.3,-18321349.99,-23473857.74,-29541270.66,-17959352.19,-59237054.25,-37525786.38,14727492.48,13639186.63,16849661.74,77127705.87,-47638597.73,58699271.03,6739754.095,26757563.81,27929803.48,34546201.34,23212549.77,31878971.54,49016440.52,-11602120.37,58505546.77,-8383654.021,-12110497.37,33015058.87,88131835.24,87382884.24,-67993339,102040849.2,441550.2282,-242029140.1,-71212136.81,-88210916.45,-32103742.21,-67313472.96
New Caledonia,Exports of goods and services,1190565975,1155319972,972037486.6,790484880.3,1152418202,1143140137,1127784173,1131795429,902517768.4,1005952918,944422674.4,877517199.9,717684679.1,680652853.5,867470411.6,892360523.8,485919900.2,490375139.5,1192691414,1325150808,949249564.7,912729510.9,765448130.2,812928308.2,848524479.5,869750517.9,885860696.9,968445201.1,775860266.9,950931812.9,1204549896,1009024930,998166167.3,1194173114,1323893438,1338724545,1574937204,1881631469,1282430961,1089297340,1501521927,1591669276,1445354032,1588068529
New Caledonia,Imports of goods and services,1480829681,1372371896,1122202108,974950250.8,1159788292,1199589383,1027655684,1062201476,1159441185,987922818.4,1096617152,1055051232,1035697524,983983454.4,1074689019,1060662624,1026190013,1074025825,1082749884,1438981686,1529252514,1459134250,1432246350,1692939898,1739758337,1830858852,1854213233,1898218463,1779545105,1958212091,1987372109,2129043056,2104954360,2391306970,2202369858,2522098266,2908697801,3077544853,3411886782,2877072371,3622787865,3702723024,3675762073,3847969382
New Caledonia,Gross Domestic Product (GDP),2315080294,2477117756,2561302592,2274454410,2563335485,2729938752,2792727294,2845784205,3124671262,2699715812,2688917096,2500692916,2560709358,2509495234,2554666129,2669626117,2642929763,2793576832,3760154434,4173771402,4324027225,4535905776,4559492252,4583648198,4702373253,4981695687,5004107295,5104547350,4941187771,5158600033,5287565034,5393316335,5528149243,5793500407,6019446923,6236147012,6591607392,6871111374,6911801769,7073057766,7348708847,7572465594,7736464599,7922650646
New Caledonia,"Agriculture, hunting, forestry, fishing (ISIC A-B)",99562268.94,126716873.2,118617432.2,81744084.25,78295832.2,81542566.62,95337459.75,93210261.62,98844397.76,77986013.4,80477787.76,37106352.56,43115567.45,47371363.5,45483070.64,49339813.88,49458518.64,54213190.18,59878271.08,74279052.34,86885619.34,85058126.2,83193839.66,89414648.66,88881949.1,89574790.35,86692793.05,85528319.96,109518538.9,111625723.1,115782156.4,127292836.5,104501645.8,101007086.7,107559157.2,96574500.68,113845614.1,87403512.11,95910345.96,93048542.77,90039748.26,99159223.81,99291114.46,100832466.3
New Caledonia,"Mining, Manufacturing, Utilities (ISIC C-E)",784620972.7,734957864.7,970830463.7,794711245.4,936729334.6,944924355.5,949227740.1,932026557.3,584379242.3,652682942.9,651813844.1,578095680.3,486874254,413284921.2,506635358.3,601693390.9,410220938.2,419258977.5,1151354471,1266201793,833407827.7,913829185,773257172.2,720175138.1,727765031.2,807564918.7,794107177.6,805052281.5,539718406.1,677153110.7,829633112.4,646622765.4,712135896,858174782,1003271312,1019456561,1222468957,1599719578,908663392.2,779069759.2,1005379816,955195845.6,962151021,1022858543
New Caledonia,Manufacturing (ISIC D),748625849.3,689959295,903895557.4,723223827.4,870307536.2,873805168.1,882676717.7,870570913.6,512901599.5,592360428.2,583175377.8,517541436.7,437338731.2,362330480.1,456325265.5,539774887.5,344025838.6,344312162.3,1055498989,1172097429,723643940.2,815141764.6,668936795.6,637873914.5,658551164.4,731408949.4,712008565.6,676081005.4,423210286.8,568869339,728835134.5,544111421,617074347.7,765085723.1,903307671.1,917442124.5,1116732458,1497678729,811691446.8,672019231.8,922866822.2,853237367.3,859442822,922588269
New Caledonia,Construction (ISIC F),90169602.05,181965429.9,345647466.6,292237678.3,342754677.3,368378517.7,322730184.7,304311919,349286214.3,274617414.7,245044356.3,141050879.7,160664713.4,116285156.8,107062947.4,90784492.88,117016304.4,119935517.7,179417074.1,190695124.2,244339904.5,258106842.9,249678727,290215123.6,282113575.2,286348865.4,250233705.5,371980312.2,427177871.1,438745422.4,445686572.6,466461354.6,476953316.4,495458273.3,494897508.7,508342243.3,617495192.2,588705465.6,745402544.7,745842909.4,692717531.8,776322051.5,779400693.1,785733321.4
New Caledonia,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",797346521.4,794148724.1,501463149.9,461086114.6,496889645.1,552868038.4,510143983.3,552986705.1,690425417.7,564965341.5,572756774.9,630652193.7,672673921.8,670079477.3,631633015.6,636141412.8,707478689.8,741514822.8,783760508.2,915504551.4,993970104,1008801040,1079867380,1044001589,1080824736,1106530804,1142295386,575619169.2,591644149.3,593999651.4,602063144.6,663023058.4,683229989.3,694278197.9,703781666.5,712735863.9,721393227.7,734828319.5,823491172,876140143.2,880957134.2,915995739.6,940530360.3,957093842
New Caledonia,"Transport, storage and communication (ISIC I)",71384268.29,70060351.24,90965634.85,92825407.15,109459484.2,111997707.2,104275346.6,108384025.1,108386753.1,92283449.18,100486241.1,111345024.4,112787481.7,108085844.2,85371642.8,90631560.48,121750765.2,128867982.5,147493162.3,188422787.8,240990180.7,241678378.2,257196145,271982043,294852605.9,316302941.5,337612642.4,347543649.3,330409228.5,373884284.3,356815388.2,362452490.7,370900964.8,394057910.8,420618763.2,429796650.2,427676313.5,431407774.2,473247895.7,503718531.4,502216809.9,525092130.5,538714869.8,547498277.3
New Caledonia,Other Activities (ISIC J-P),451575184.5,549556999.5,518910117.3,538913080.1,570090106.4,638657166.9,775462336.2,819269141.7,1248923272,1000887160,1001133024,978501528.1,1058724080,1128801340,1151638619,1176814778,1205872409,1295671197,1401754513,1499544389,1878176321,1980779659,2064357518,2115352800,2174787077,2320487818,2336827208,2497969980,2581660339,2560059799,2556361646,2739984351,2755464925,2793678419,2805350206,2974144464,3017127401,2938749615,3298972055,3529871059,3476128170,3658459896,3752729602,3806101317
New Caledonia,Total Value Added,2294658818,2457406243,2546434265,2261517610,2534219080,2698368352,2757177051,2810188610,3080245297,2663422321,2651712028,2476751659,2534840018,2483908103,2527824654,2645405449,2611797626,2759461687,3723657999,4134647698,4277769957,4488253231,4507550782,4531141342,4649224975,4926810138,4947768912,4683693712,4580128533,4755467991,4906342020,5005836857,5103186737,5336654669,5535478613,5741050284,6120006705,6380814265,6345687406,6527690945,6647439210,6930224887,7072817661,7220117767
New Zealand,Final consumption expenditure,37779412594,38127366003,40727189477,43731482270,45925457995,46216245825,44997380051,44389514018,45531300209,45208732861,45245903312,46144075722,45757210546,47121710114,48670367157,49383123568,50943387221,52177581154,53273588407,54450835859,54804443562,53748687407,54032459061,55830011657,58376244737,60684713196,63205802403,65002123186,66687057363,68533061996,69381823773,71435491631,74531649066,78879904774,83052628946,87562010978,89922105468,93462532636,93310371579,94322686126,96370035673,98973580704,1.00449E+11,1.03326E+11
New Zealand,Household consumption expenditure (including Non-profit institutions serving households),28989423115,29118581835,31174218347,33809391714,35166396968,34906402142,33764102293,32667930558,33251660878,33094825289,33015988148,33690297311,33225661395,34249733942,35573173442,36057258935,37542913737,38609404760,39719485686,40158547544,40358005253,39439097851,39554439210,41130983532,43728394469,45502484765,47853919101,49172379166,50612553042,52177626952,52874773067,54277986728,57110541098,60651074749,63957739456,67082152072,68575217288,71097433306,70002646262,71159883323,72814808790,74910070605,76758081330,79258631014
New Zealand,General government final consumption expenditure,8792395410,9004038628,9551550431,9938029350,10758146818,11283804157,11196386307,11651879318,12194790181,12033757298,12144179846,12367325412,12436339505,12775658794,13008006240,13233452276,13323170596,13497168879,13497168879,14211266440,14361698160,14219120305,14382239037,14613625980,14596105819,15130772775,15322286250,15797143004,16049674967,16338455537,16492512118,17134112465,17421684748,18240299127,19112078129,20479858906,21330492888,22338808311,23230524047,23105466352,23502388601,24015910535,23680610920,24072095877
New Zealand,Gross capital formation,8849828655,9489629666,9965194028,13067642373,16078948402,10851350013,11388277518,10087920315,8591742492,9698986274,8963530951,10814351647,11613877311,12249166326,13825657675,13254439001,12957549675,12381865459,12279325449,14046070718,12916219922,10762242813,11647526131,13929519030,15811542199,17338815146,17860431720,18499873771,17128003075,20237321895,19435471753,21057641977,22547338150,25710793000,28029725778,29163397941,27524668461,30674748526,28001702421,24473943933,25972556629,27546322873,28910550835,32337679997
New Zealand,Gross fixed capital formation (including Acquisitions less disposals of valuables),8104683446,8586650712,10075157353,11282294522,12050069264,11399457835,10474577740,9334010635,8876008592,8557359884,8432208162,10173681048,10880211332,11587629217,12238240647,13086787069,12336764342,12759048621,12505290234,13141608615,12730212441,10769352174,11051946742,12919890428,14885877127,16525694586,17299785828,18044400087,16917225835,19176700771,18594850730,20164179748,21757859318,24839485797,26858018425,28388899203,27826914087,29976811537,27753862430,25169499862,25803895831,26763179432,28729166131,31867183363
New Zealand,Changes in inventories,931791049.1,1120325573,-56868390.65,2174335688,4810742404,-561191115.2,1146404546,950863971.5,-269846610.4,1399969841,683391930.9,824079661.1,938187032.2,858665095.7,1949068105,290228153.4,816236483.4,-351026429.1,-175513214.5,929099739.9,233021799.7,-101573605,541476938.4,910428121.3,893250232.3,811841975.3,567617204.4,456334357.8,282314872.7,1061294799,830513593.9,890262773.3,793917221.5,931340334.1,1227098772,774498738.2,-225553152.3,877566072.7,439156468.7,-635581896,329367351.5,881300396.4,272605631.1,683381239.6
New Zealand,Exports of goods and services,7313717638,7847431690,8009533953,7853548757,7640216063,8615123537,9570150544,9565562744,9795717372,10226970560,10551175085,10794328478,10962547807,11630072689,12720439793,12931478588,13525598672,14514067507,14822675626,14529244955,15852212548,17317468721,18081400295,19360732723,20963218326,21625334516,22601750368,23459908601,24195382459,26141257834,27701373059,28612652362,30770379621,31596918170,32595467802,32449384860,33578839985,34884100554,33934245237,35307804325,36303824381,37134789686,38261715236,38372384131
New Zealand,Imports of goods and services,6810237199,6678721841,7302423463,8859352751,10035684565,7868338034,7750107055,7843097713,7971291976,8970277321,8351889451,9268511643,9403348096,9328955570,10404990317,10563738654,10778281384,11712172565,11734369123,13588098840,13763134557,13253882090,14239409281,15252840717,17433811122,18531589480,19697860075,20385953384,20503278050,22906214039,22647465587,23616503906,25352274770,28691271334,32525568244,34111036698,33538365493,37198260872,35902616051,32546496428,36287567792,38675283284,39176925503,42307274419
New Zealand,Gross Domestic Product (GDP),47078090514,48860211966,51361418964,55367752727,58686185775,57669927119,58205572475,55914404495,56092264668,57321173110,58057402675,60760629412,61325815746,63466335038,66508549631,67583147329,69411326806,70080626411,69888512636,70016795060,70078147524,69297297984,70088682795,74566792930,78367547075,81961314120,84937218475,86606749156,87160780496,91979117929,94518738097,97745629803,1.02494E+11,1.07222E+11,1.11288E+11,1.15064E+11,1.18245E+11,1.21752E+11,1.19796E+11,1.19521E+11,1.21122E+11,1.2427E+11,1.27616E+11,1.31181E+11
New Zealand,"Agriculture, hunting, forestry, fishing (ISIC A-B)",2353336260,2294941299,2767521902,2719164164,2011590872,2377881093,2634011200,2216117033,2098345991,2374316941,2665228992,2658637329,2760148937,2585689595,2699066195,3189485907,3131479274,3482155735,3367900247,3177181470,3719455596,3737033364,3258039200,3836787194,3830634975,4123304804,4541216225,4549565665,4319296911,4504742358,4664260598,4573295651,4547807888,5080414242,4918259337,5182804738,5235977484,4533745674,4873436030,4865086591,4571977318,5224551936,5512827322,5575667841
New Zealand,"Mining, Manufacturing, Utilities (ISIC C-E)",10552559077,11443548110,11406223970,11968443111,13471975211,12294212242,13587205044,13650697490,13598495970,13952720571,13845210297,14919070138,15278887758,15792202705,17023910000,16824425619,16947472060,16565282359,16385684272,16115976419,15874855112,15540516805,16005980359,17031367360,17859755767,18131949407,18494252814,18507303194,18264938994,18676336688,19102027655,19123156841,20527626309,20878122229,21264040609,21426859636,21126700896,22199317844,20932809536,20375993322,20748239876,20783040889,20930945196,21116136303
New Zealand,Manufacturing (ISIC D),8980780248,9659635516,9639120940,10349263339,11820526144,10502595878,11342440711,11007298890,10950269536,11357712584,11220842136,12182737232,12310736448,12607922745,13681341911,12971643289,12972276948,12425428814,12275885176,12166262085,11576325106,11184089886,11702423343,12490062081,13386690251,13474135259,13669302380,13692747781,13335997492,13940508639,14326407265,14558960295,15713487875,16183029552,16613918001,16755224066,16177960276,16361087867,15053848352,14252902765,14609653054,15039274184,15221768115,15436578680
New Zealand,Construction (ISIC F),3403424480,3417130097,3678106859,4170874814,4883402959,5068524517,4496570814,3925578996,3634730081,3358570504,3318615502,3560108238,3651769714,3941443482,4133580038,4240518427,4179410776,4224066368,3969059440,4121240993,3512514779,2991924599,2936692684,3197575347,3547769193,3783386193,4122416141,4274010121,3930867158,4553695138,4242281148,4394462702,4933267662,5432705193,5817565879,6131917737,6503264231,7118453755,6357545986,6336980912,6026742069,6253545465,7146069712,7999226530
New Zealand,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",7432570238,7583264218,7869748218,9147097360,9314460939,8370752020,8185147421,7751192885,7821164160,7706211352,7596256492,8131661691,7913626201,8121041051,8267855779,7994842859,8522126392,8345323975,8345948719,8491513960,8303466159,7917999406,8147280279,8604592537,9245579392,9701017420,9807223818,10000894310,10117096606,10913644597,11421561081,11999448839,11887619749,12226855482,13117739745,13731862628,14184176938,14576515870,13929281581,13540066366,14081719000,14571517922,14945114549,15448033084
New Zealand,"Transport, storage and communication (ISIC I)",2360690223,2546095503,2520445245,2726855446,3019506378,2886964471,3132556637,3043737434,3129517471,3217478357,3152052905,3224747852,3235652094,3525704933,3765598258,3656555838,3951697323,4155243175,4344250037,4326076300,4315172058,4468558397,4684462389,5082830699,5628042802,6211783227,6437864513,6583981356,6738821594,7305115231,7734015419,8153465264,8510397454,8822985726,9328215608,9538304005,9580467075,10177292590,10188196832,10097328148,10585111243,10879525779,11106334014,11216830333
New Zealand,Other Activities (ISIC J-P),17720677042,18345624558,19099017086,21145157978,24022219439,25101321407,24180988442,24093999964,24819941512,25140565695,25527734521,26249441409,26407333696,27443010304,28292966865,29127799645,29965052230,30733340368,30794440448,30793835497,30940838660,31155596368,31554259268,32876682787,33739948277,35254746307,36476142961,37465238319,38362381082,39987280246,41203232338,43208040912,45358642746,47335018610,48889138473,50714881465,52746307896,54014285799,54224808847,53461360320,55785583175,56700874476,57690574786,59221101549
New Zealand,Total Value Added,44093161937,45827036016,47727812078,52190373039,56716172929,56317746893,56445026384,54755100411,55109350938,55835473375,56318542276,58915569299,59458186317,61502874182,64259708905,65335220798,66912638241,67839887478,67462546865,67218278062,67058470363,66186515805,66726094653,70904792557,74014662540,77381561636,80183361263,81668418364,81901749757,86084701098,88473309715,91451930789,95696860782,99868874713,1.0327E+11,1.06727E+11,1.09406E+11,1.12274E+11,1.1031E+11,1.08511E+11,1.11418E+11,1.14231E+11,1.17244E+11,1.20513E+11
Nicaragua,Final consumption expenditure,3493785267,3626695664,3707530367,4082326993,4442038687,4519587218,4725127776,5025254339,4850541117,3722287340,4484029672,4067342418,3810664354,4043117665,4159076264,4077243413,3961576921,3996098929,4109638383,3694415207,3595725253,3970623753,4088440025,3965455696,4021983893,4197524188,4336820662,4541258370,4775383166,4993834809,5246643800,5463943801,5666057851,5787903840,5914061792,6128292971,6294021842,6522823030,6782518247,6852651523,7119708257,7476938514,7797178278,8081415361
