"country","year","code","pop","hc","gdp","capital","productivity","growth","date","haircut","restructure","debt","country.name","fxregime","cpi","restructure2","haircut2","bankcrisis","default","workshare1","workshare2","institutions1","institutions2","group","code.v2"
"DJI",1999,"611",0.105813130736351,NA,1529.80334472656,6097.5625,NA,0.0217900746977373,NA,0,0,49.2,"DJIBOUTI",1,-0.401,NA,NA,0,0,55.02549,34.956696,2,2,"LMI",13
"DJI",2000,"611",0.1102025359869,NA,1549.65148925781,6017.2373046875,NA,0.0129743111097706,NA,0,0,45.8,"DJIBOUTI",1,2.002,NA,NA,0,0,55.586555,35.38686,2,2,"LMI",13
"DJI",2001,"611",0.114329151809216,NA,1580.64453125,5934.37744140625,NA,0.0200000078772768,NA,0,0,44,"DJIBOUTI",1,1.76,NA,NA,0,0,56.234978,35.843742,2,2,"LMI",13
"DJI",2002,"611",0.118284411728382,NA,1621.7412109375,5888.1962890625,NA,0.0259999505739599,NA,0,0,54.1,"DJIBOUTI",1,0.633,NA,NA,0,0,56.967575,36.342644,2,2,"LMI",13
"DJI",2003,"611",0.122155740857124,NA,1673.63696289063,5967.8154296875,NA,0.0320000204737536,NA,0,0,61.7,"DJIBOUTI",1,1.968,NA,NA,0,0,57.76939,36.867634,2,2,"LMI",13
"DJI",2004,"611",0.126340761780739,NA,1723.84606933594,6084.37890625,NA,0.0299999985412554,NA,0,0,NA,"DJIBOUTI",1,3.118,NA,NA,0,0,58.591808,37.37751,2,2,"LMI",13
"DJI",2005,"611",0.130442917346954,NA,1779.00915527344,6234.8564453125,NA,0.0320000067980257,NA,0,0,62,"DJIBOUTI",1,3.112,NA,NA,0,0,59.393368,37.8466,2,2,"LMI",13
"DJI",2006,"611",0.134732857346535,NA,2004.943359375,6611.3681640625,NA,0.127000023261169,NA,0,0,59.9,"DJIBOUTI",1,3.469,NA,NA,0,0,60.007824,38.183899,2,2,"LMI",13
"DJI",2007,"611",0.139438778162003,NA,2105.1904296875,7118.5693359375,NA,0.0499999512922649,NA,0,0,56.5,"DJIBOUTI",1,4.97,NA,NA,0,0,60.639797,38.502674,2,2,"LMI",13
"DJI",2008,"611",0.143966749310493,NA,2227.29150390625,7719.5166015625,NA,0.0580000139164964,NA,0,0,59.3,"DJIBOUTI",1,11.957,NA,NA,0,0,61.243305,38.834839,2,2,"LMI",13
"DJI",2009,"611",0.148804113268852,NA,2338.65600585938,8168.96142578125,NA,0.049999967116032,NA,0,0,54.6,"DJIBOUTI",1,1.674,NA,NA,0,0,61.761726,39.231873,2,2,"LMI",13
"DJI",2010,"611",0.153620213270187,NA,2420.50903320313,8327.5634765625,NA,0.0350000287082288,NA,0,0,51.2,"DJIBOUTI",1,3.954,NA,NA,0,0,62.166019,39.722504,2,2,"LMI",13
"DJI",2011,"611",0.158404424786568,NA,2536.69360351563,8586.1123046875,NA,0.0480000564834702,NA,0,0,45,NA,NA,5.074,NA,NA,NA,0,62.284241,40.21291,2,2,"LMI",13
"EGY",1950,"469",NA,1.07580423355103,19549.5625,26492.896484375,NA,0,NA,0,0,NA,"EGYPT",3,NA,NA,NA,0,0,57.649517,38.625458,1,1,"LMI",14
"EGY",1951,"469",NA,1.07989954948425,19965.095703125,26348.732421875,NA,0.021255370964184,NA,0,0,NA,"EGYPT",3,NA,NA,NA,0,0,57.244526,38.501331,1,1,"LMI",14
"EGY",1952,"469",NA,1.08401036262512,21313.984375,26329.482421875,NA,0.0675623444000756,NA,0,0,NA,"EGYPT",3,NA,NA,NA,0,0,57.195045,38.622787,-7,-7,"LMI",14
"EGY",1953,"469",NA,1.08813691139221,22354.7734375,26466.833984375,NA,0.0488312764140327,NA,0,0,NA,"EGYPT",3,NA,NA,NA,0,0,57.125175,38.744587,-7,-7,"LMI",14
"EGY",1954,"469",NA,1.09227907657623,21751.701171875,26655.15234375,NA,-0.0269773374045183,NA,0,0,18.3,"EGYPT",3,NA,NA,NA,0,0,56.906223,38.784168,-7,-7,"LMI",14
"EGY",1955,"469",NA,1.09643709659576,21712.0390625,26885.501953125,NA,-0.00182340264154986,NA,0,0,20.7,"EGYPT",3,NA,NA,NA,0,0,56.573895,38.756771,-7,-7,"LMI",14
"EGY",1956,"469",NA,1.10001397132874,22100.78515625,26858.546875,NA,0.0179046331222489,NA,0,0,27.5,"EGYPT",3,NA,NA,NA,0,0,56.136883,38.648262,-7,-7,"LMI",14
"EGY",1957,"469",NA,1.10360264778137,23129.568359375,26900.63671875,NA,0.046549622370953,NA,0,0,27,"EGYPT",3,NA,NA,NA,0,0,55.554333,38.446426,-7,-7,"LMI",14
"EGY",1958,"469",NA,1.10720300674438,25327.046875,27018.009765625,NA,0.0950073292108932,NA,0,0,NA,"EGYPT",3,NA,NA,NA,0,0,54.981609,38.226982,-7,-7,"LMI",14
"EGY",1959,"469",NA,1.11081504821777,26388.533203125,27371.44140625,NA,0.0419111763548232,NA,0,0,25.2,"EGYPT",3,NA,NA,NA,0,0,54.569904,38.049778,-7,-7,"LMI",14
"EGY",1960,"469",9.15561008453369,1.11443889141083,28409.486328125,27692.13671875,0.882977545261383,0.0765845190956151,NA,0,0,35.8,"EGYPT",3,NA,NA,NA,0,0,54.374004,37.92617,-7,-7,"LMI",14
"EGY",1961,"469",9.34168148040771,1.12132513523102,29810.01171875,28989.48828125,0.891095042228699,0.0492978075861407,NA,0,0,40.4,"EGYPT",3,NA,NA,NA,0,0,53.955391,37.549408,-7,-7,"LMI",14
"EGY",1962,"469",9.55862808227539,1.12825405597687,30413.732421875,29791.345703125,0.88410484790802,0.0202522799662393,NA,0,0,42,"EGYPT",3,NA,NA,NA,0,0,53.830589,37.299839,-7,-7,"LMI",14
"EGY",1963,"469",9.79643440246582,1.13522565364838,31407.369140625,30952.0625,0.881053447723389,0.0326706602454137,NA,0,0,NA,"EGYPT",3,NA,NA,NA,0,0,53.888809,37.123787,-7,-7,"LMI",14
"EGY",1964,"469",10.046501159668,1.1422404050827,36874.703125,32238.24609375,0.996404767036438,0.174078063014297,NA,0,0,NA,"EGYPT",3,NA,NA,NA,0,0,53.979321,36.946911,-7,-7,"LMI",14
"EGY",1965,"469",10.3016214370728,1.14929854869843,38730.51171875,33846.08203125,1.00292551517487,0.0503274178902288,NA,0,0,NA,"EGYPT",3,NA,NA,NA,0,0,54.035679,36.740467,-7,-7,"LMI",14
"EGY",1966,"469",10.555983543396,1.1575562953949,38613.8984375,34853.63671875,0.970248699188232,-0.00301088924661808,NA,0,0,NA,"EGYPT",3,NA,NA,NA,0,0,53.891048,36.382187,-7,-7,"LMI",14
"EGY",1967,"469",10.8051567077637,1.16587340831757,38277.390625,35484.59765625,0.940558612346649,-0.00871468114116132,NA,0,0,NA,"EGYPT",3,NA,NA,NA,0,0,53.762596,36.020756,-7,-7,"LMI",14
"EGY",1968,"469",11.0460691452026,1.1742502450943,40379.75390625,35944.72265625,0.973945200443268,0.0549244148287603,NA,0,0,NA,"EGYPT",3,NA,NA,NA,0,0,53.673595,35.694241,-7,-7,"LMI",14
"EGY",1969,"469",11.2770128250122,1.18268728256226,43673.23828125,36937.75390625,1.02484929561615,0.081562764910517,NA,0,0,NA,"EGYPT",3,NA,NA,NA,0,0,53.685429,35.470547,-7,-7,"LMI",14
"EGY",1970,"469",11.4976329803467,1.19118499755859,51902.78515625,38114.5,1.18235492706299,0.188434547078987,NA,0,0,51.3,"EGYPT",3,NA,NA,NA,0,0,53.828819,35.381199,-7,-7,"LMI",14
"EGY",1971,"469",11.7565364837646,1.20332992076874,53688.71484375,38892.59765625,1.19347095489502,0.0344091301097537,NA,0,0,53.6,"EGYPT",3,NA,NA,NA,0,0,53.810162,35.399231,-7,-7,"LMI",14
"EGY",1972,"469",12.0136651992798,1.21559882164001,55758.3046875,39580.828125,1.2118809223175,0.0385479490386968,NA,0,0,53.1,"EGYPT",3,NA,NA,NA,0,0,53.927872,35.526299,-7,-7,"LMI",14
"EGY",1973,"469",12.2651805877686,1.22799265384674,56151.5390625,41175.73828125,1.17670238018036,0.00705248083140082,NA,0,0,55.9,"EGYPT",3,NA,NA,NA,0,0,54.146675,35.702618,-7,-7,"LMI",14
"EGY",1974,"469",12.5149030685425,1.24051296710968,57547.18359375,43090.5234375,1.15847873687744,0.0248549648781054,NA,0,0,55.1,"EGYPT",3,NA,NA,NA,0,0,54.400688,35.847,-7,-7,"LMI",14
"EGY",1975,"469",12.7910737991333,1.25316095352173,60475.19921875,45688.5390625,1.15890514850616,0.0508802593306756,NA,0,0,75.9,"EGYPT",3,NA,NA,NA,0,0,54.64769,35.914852,-7,-7,"LMI",14
"EGY",1976,"469",13.0812721252441,1.28589558601379,68765.125,51253.640625,1.20238924026489,0.137079759774975,NA,0,0,75.2,"EGYPT",3,NA,NA,NA,0,0,54.767563,35.961605,-6,-6,"LMI",14
"EGY",1977,"469",13.314920425415,1.31948518753052,74119.1796875,56650.2890625,1.19597315788269,0.0778600298843345,NA,0,0,78.3,"EGYPT",3,NA,NA,NA,0,0,54.852222,35.933739,-6,-6,"LMI",14
"EGY",1978,"469",13.5175094604492,1.35395228862762,79988.3203125,62410.9140625,1.19467449188232,0.0791851805395765,NA,0,0,102.8,"EGYPT",3,NA,NA,NA,0,0,54.927567,35.859119,-6,-6,"LMI",14
"EGY",1979,"469",13.750057220459,1.38931977748871,88220.578125,71786.0234375,1.18508112430573,0.10291824831848,NA,0,0,128.3,"EGYPT",3,NA,NA,NA,0,0,55.031868,35.796043,-6,-6,"LMI",14
"EGY",1980,"469",13.9634609222412,1.42561101913452,96999.3828125,83388.4375,1.16510415077209,0.0995097161465127,NA,0,0,121.7,"EGYPT",3,20.5,NA,NA,1,0,55.17823,35.775124,-6,-6,"LMI",14
"EGY",1981,"469",14.1448221206665,1.4682799577713,100642.7578125,96387.4296875,1.08395743370056,0.0375608060006181,NA,0,0,127.6,"EGYPT",3,10.4,NA,NA,0,0,55.213009,35.792362,-6,-6,"LMI",14
"EGY",1982,"469",14.2700662612915,1.51222598552704,110613.609375,111641.3515625,1.06834995746613,0.099071724376591,NA,0,0,134.4,"EGYPT",3,14.9,NA,NA,0,0,55.323868,35.896301,-6,-6,"LMI",14
"EGY",1983,"469",14.4700126647949,1.55748724937439,127940.1484375,124766.15625,1.13219022750854,0.156640210552753,NA,0,0,124.1,"EGYPT",3,15.982,NA,NA,0,0,55.466911,36.044785,-6,-6,"LMI",14
"EGY",1984,"469",14.7331495285034,1.6041032075882,140989.609375,135524.875,1.16283667087555,0.101996606201178,NA,0,0,123.1,"EGYPT",3,17.06,NA,NA,0,1,55.581326,36.190662,-6,-6,"LMI",14
"EGY",1985,"469",14.9707145690918,1.6521143913269,150508.6875,145311.578125,1.16758847236633,0.0675161678027027,NA,0,0,119.8,"EGYPT",3,12.108,NA,NA,0,1,55.64341,36.312614,-6,-6,"LMI",14
"EGY",1986,"469",15.3050575256348,1.68026626110077,153509.03125,154309.328125,1.12972068786621,0.0199346881554595,NA,0,0,122,"EGYPT",3,23.9,NA,NA,0,1,55.652107,36.535774,-6,-6,"LMI",14
"EGY",1987,"469",15.760139465332,1.70889782905579,165576.078125,162159.859375,1.16092324256897,0.0786080582799587,NA,0,0,100.6,"EGYPT",3,25.185,NA,NA,0,1,55.606827,36.765625,-6,-6,"LMI",14
"EGY",1988,"469",16.1550331115723,1.73086476325989,174352.796875,170558.5,1.16754519939423,0.0530071665507991,NA,0,0,94.9,"EGYPT",3,15.185,NA,NA,0,1,55.553406,36.99366,-6,-6,"LMI",14
"EGY",1989,"469",16.5724582672119,1.75304889678955,184492.96875,180328.546875,1.17566132545471,0.0581589286592854,NA,0,0,87.5,"EGYPT",3,20.129,NA,NA,0,1,55.568939,37.232712,-6,-6,"LMI",14
"EGY",1990,"469",16.8858737945557,1.7755172252655,195222.6875,190308.703125,1.18805587291718,0.0581578735639485,NA,0,0,91.4,"EGYPT",3,21.219,NA,NA,0,1,55.699936,37.488064,-6,-6,"LMI",14
"EGY",1991,"469",16.4856472015381,1.80020332336426,205650.15625,201973.203125,1.20829093456268,0.05341320152659,NA,0,0,128.8,"EGYPT",3,14.737,NA,NA,0,1,55.760319,37.66151,-6,-6,"LMI",14
"EGY",1992,"469",16.510461807251,1.82523262500763,219353.46875,211910.078125,1.24249088764191,0.0666340971963156,NA,0,0,136.6,"EGYPT",1,21.142,NA,NA,0,1,55.984791,37.902843,-6,-6,"LMI",14
"EGY",1993,"469",17.20534324646,1.85061001777649,225724.34375,223408.09375,1.21184384822845,0.029043876243694,NA,0,0,119.3,"EGYPT",1,11.042,NA,NA,0,0,56.326324,38.168995,-6,-6,"LMI",14
"EGY",1994,"469",18.0347232818604,1.87634015083313,234635.96875,238397.390625,1.18215692043304,0.0394801236408512,NA,0,0,111.2,"EGYPT",1,9.046,NA,NA,0,0,56.700527,38.401859,-6,-6,"LMI",14
"EGY",1995,"469",18.1279296875,1.902428150177,245329.921875,253925.640625,1.17848372459412,0.045576785102348,NA,0,0,96.9,"EGYPT",1,9.361,NA,NA,0,0,57.061405,38.572025,-6,-6,"LMI",14
"EGY",1996,"469",18.4527416229248,1.93525624275208,257885.0625,268961.65625,1.17883694171906,0.0511765565693901,NA,0,0,84.2,"EGYPT",1,7.095,NA,NA,0,0,57.512802,38.79039,-6,-6,"LMI",14
"EGY",1997,"469",18.5944957733154,1.96865093708038,272045.875,289445.75,1.17541038990021,0.0549113328345646,NA,0,0,74,"EGYPT",1,6.167,NA,NA,0,0,57.893398,38.914143,-6,-6,"LMI",14
"EGY",1998,"469",18.7873554229736,2.00262188911438,282993.1875,314845.96875,1.14731121063232,0.0402406855093833,NA,0,0,70.5,"EGYPT",1,5.041,NA,NA,0,0,58.263893,38.985306,-6,-6,"LMI",14
"EGY",1999,"469",19.8495845794678,2.03717875480652,300283.78125,341255.71875,1.12678802013397,0.0610989752182639,NA,0,0,66.9,"EGYPT",1,3.745,NA,NA,0,0,58.705379,39.081821,-6,-6,"LMI",14
"EGY",2000,"469",20.1909351348877,2.07233238220215,316449,369137.53125,1.1167459487915,0.0538331397144014,NA,0,0,66.8,"EGYPT",1,2.849,NA,NA,0,0,59.240185,39.24535,-6,-6,"LMI",14
"EGY",2001,"469",20.4718322753906,2.09904360771179,327600.9375,395101.59375,1.09739542007446,0.035240868196771,NA,0,0,74.3,"EGYPT",1,2.431,NA,NA,0,0,59.733158,39.427822,-6,-6,"LMI",14
"EGY",2002,"469",20.770658493042,2.12609934806824,338036.6875,423278.84375,1.07386112213135,0.0318550675698234,NA,0,0,NA,"EGYPT",1,3.21,NA,NA,0,0,60.337486,39.720135,-6,-6,"LMI",14
"EGY",2003,"469",21.7761478424072,2.15350389480591,348564.09375,448990.34375,1.04345178604126,0.0311427920083379,NA,0,0,102.3,"EGYPT",2,0,NA,NA,0,0,60.984592,40.088451,-6,-6,"LMI",14
"EGY",2004,"469",22.7499542236328,2.18126153945923,362927.75,478358.21875,1.0223114490509,0.0412080776750976,NA,0,0,101.5,"EGYPT",2,8.106,NA,NA,0,0,61.566833,40.487598,-6,-6,"LMI",14
"EGY",2005,"469",23.7216854095459,2.20937705039978,379156.9375,514086.84375,1,0.0447174058748608,NA,0,0,103.3,"EGYPT",2,8.826,NA,NA,0,0,62.027542,40.899868,-3,-3,"LMI",14
"EGY",2006,"469",23.6789894104004,2.22860383987427,405105.84375,557472,1.01191782951355,0.0684384319092144,NA,0,0,90.3,"EGYPT",2,4.202,NA,NA,0,0,62.387211,41.353088,-3,-3,"LMI",14
"EGY",2007,"469",24.7191410064697,2.24799776077271,433819.03125,615993.875,0.997670948505402,0.070878235757368,NA,0,0,80.2,"EGYPT",2,10.959,NA,NA,0,0,62.620678,41.819828,-3,-3,"LMI",14
"EGY",2008,"469",25.2961368560791,2.26756072044373,464864.34375,688017.5,0.983322024345398,0.0715628182805777,NA,0,0,70.2,"EGYPT",2,11.698,NA,NA,0,0,62.760983,42.291122,-3,-3,"LMI",14
"EGY",2009,"469",25.8753185272217,2.28729367256165,486473.75,744778.625,0.96638560295105,0.0464854027643414,NA,0,0,73,"EGYPT",2,16.24,NA,NA,0,0,62.87397,42.771996,-3,-3,"LMI",14
"EGY",2010,"469",26.4663047790527,2.3071985244751,511630,805820.8125,0.955281496047974,0.0517114232782344,NA,0,0,73.2,"EGYPT",2,11.69,NA,NA,0,0,62.993843,43.26194,-3,-3,"LMI",14
"EGY",2011,"469",26.9129657745361,2.3071985244751,520658.09375,859189.6875,0.927155196666718,0.0176457474151242,NA,0,0,76.6,NA,NA,11.09,NA,NA,NA,0,62.987839,43.698524,-2,-2,"LMI",14
"ETH",1950,"644",NA,NA,8316.7822265625,44046.29296875,NA,0,NA,0,0,NA,"ETHIOPIA",NA,NA,NA,NA,0,0,52.906147,34.086411,-9,-9,"LIC",15
"ETH",1951,"644",NA,NA,9511.986328125,42816.65234375,NA,0.143709919173452,NA,0,0,NA,"ETHIOPIA",NA,NA,NA,NA,0,0,52.782154,33.98679,-9,-9,"LIC",15
"ETH",1952,"644",NA,NA,9838.48046875,41754.765625,NA,0.0343244964156039,NA,0,0,NA,"ETHIOPIA",NA,NA,NA,NA,0,0,52.834595,33.998985,-9,-9,"LIC",15
"ETH",1953,"644",NA,NA,10780.1572265625,41159.8359375,NA,0.0957136379752495,NA,0,0,NA,"ETHIOPIA",NA,NA,NA,NA,0,0,52.9608,34.059109,-9,-9,"LIC",15
"ETH",1954,"644",NA,NA,11025.30078125,40930.1171875,NA,0.0227402578214223,NA,0,0,NA,"ETHIOPIA",NA,NA,NA,NA,0,0,53.134853,34.152084,-9,-9,"LIC",15
"ETH",1955,"644",NA,NA,11608.4140625,40858.32421875,NA,0.0528886506426802,NA,0,0,NA,"ETHIOPIA",NA,NA,NA,NA,0,0,53.36462,34.281239,-9,-9,"LIC",15
"ETH",1956,"644",NA,NA,11854.6318359375,40672.89453125,NA,0.0212102852389532,NA,0,0,NA,"ETHIOPIA",NA,NA,NA,NA,0,0,53.336933,34.248638,-9,-9,"LIC",15
"ETH",1957,"644",NA,NA,11887.0908203125,40681.52734375,NA,0.00273808455835803,NA,0,0,NA,"ETHIOPIA",NA,NA,NA,NA,0,0,53.378044,34.258327,-9,-9,"LIC",15
"ETH",1958,"644",NA,NA,12944.267578125,41593.8671875,NA,0.0889348599916483,NA,0,0,NA,"ETHIOPIA",NA,NA,NA,NA,0,0,53.491924,34.314148,-9,-9,"LIC",15
"ETH",1959,"644",NA,NA,12666.74609375,41709.56640625,NA,-0.0214397209189336,NA,0,0,NA,"ETHIOPIA",NA,NA,NA,NA,0,0,53.672409,34.412514,-9,-9,"LIC",15
"ETH",1960,"644",9.83719253540039,NA,13990.50390625,42564.02734375,NA,0.104506540409235,NA,0,0,NA,"ETHIOPIA",NA,NA,NA,NA,0,0,53.900021,34.539822,-9,-9,"LIC",15
"ETH",1961,"644",9.99984073638916,NA,14577.595703125,43537.67578125,NA,0.0419635919341495,NA,0,0,NA,"ETHIOPIA",NA,NA,NA,NA,0,0,53.816784,34.470879,-9,-9,"LIC",15
"ETH",1962,"644",10.1884326934814,NA,15087.1826171875,44659.296875,NA,0.0349568560166105,NA,0,0,NA,"ETHIOPIA",NA,NA,NA,NA,0,0,53.822113,34.45409,-9,-9,"LIC",15
"ETH",1963,"644",10.3993158340454,NA,15658.64453125,45866.328125,NA,0.0378773113948713,NA,0,0,NA,"ETHIOPIA",NA,NA,NA,NA,0,0,53.876846,34.473183,-9,-9,"LIC",15
"ETH",1964,"644",10.6293783187866,NA,16167.67578125,46984.9296875,NA,0.0325080021443826,NA,0,0,NA,"ETHIOPIA",NA,NA,NA,NA,0,0,53.94408,34.51593,-9,-9,"LIC",15
"ETH",1965,"644",10.8740148544312,NA,17167.595703125,48288.4375,NA,0.0618468563697095,NA,0,0,NA,"ETHIOPIA",NA,NA,NA,NA,0,0,54.008404,34.576794,-9,-9,"LIC",15
"ETH",1966,"644",11.1329078674316,NA,17989.3828125,49841.75,NA,0.0478685031722532,NA,0,0,NA,"ETHIOPIA",NA,NA,NA,NA,0,0,53.768944,34.45792,-9,-9,"LIC",15
"ETH",1967,"644",11.3941707611084,NA,19110.125,51926.33984375,NA,0.0623002022460297,NA,0,0,NA,"ETHIOPIA",NA,NA,NA,NA,0,0,53.609222,34.400757,-9,-9,"LIC",15
"ETH",1968,"644",11.6689128875732,NA,20074.76953125,54030.6484375,NA,0.050478190553437,NA,0,0,NA,"ETHIOPIA",NA,NA,NA,NA,0,0,53.499348,34.386887,-9,-9,"LIC",15
"ETH",1969,"644",11.9052314758301,NA,20677.326171875,55863.78125,NA,0.0300156193418316,NA,0,0,NA,"ETHIOPIA",NA,NA,NA,NA,0,0,53.407391,34.395557,-9,-9,"LIC",15
"ETH",1970,"644",12.1462907791138,NA,20219.591796875,57026.78515625,NA,-0.0221370196124586,NA,0,0,7.7,"ETHIOPIA",NA,NA,NA,NA,0,0,53.316296,34.411587,-9,-9,"LIC",15
"ETH",1971,"644",12.5303993225098,NA,21146.72265625,58364.88671875,NA,0.0458530947948361,NA,0,0,8.4,"ETHIOPIA",NA,NA,NA,NA,0,0,53.034748,34.305691,-9,-9,"LIC",15
"ETH",1972,"644",12.9224624633789,NA,22066.693359375,60072.4375,NA,0.0435041740547488,NA,0,0,8.6,"ETHIOPIA",NA,NA,NA,NA,0,0,52.771183,34.213936,-9,-9,"LIC",15
"ETH",1973,"644",13.3068008422852,NA,22552.83203125,61443.546875,NA,0.0220304267593615,NA,0,0,8.4,"ETHIOPIA",NA,NA,NA,NA,0,0,52.54274,34.135307,-9,-9,"LIC",15
"ETH",1974,"644",13.6551303863525,NA,22555.3828125,62401.23046875,NA,0.000113102480720184,NA,0,0,8,"ETHIOPIA",NA,NA,NA,NA,0,0,52.390926,34.080399,-77,0,"LIC",15
"ETH",1975,"644",13.9571075439453,NA,21498.1171875,63514.6015625,NA,-0.0468742044322153,NA,0,0,11.4,"ETHIOPIA",NA,NA,NA,NA,0,0,52.344833,34.058769,-7,-7,"LIC",15
"ETH",1976,"644",14.179178237915,NA,21461.6015625,64072.68359375,NA,-0.00169854990934889,NA,0,0,14.1,"ETHIOPIA",NA,NA,NA,NA,0,0,52.211056,34.054123,-7,-7,"LIC",15
"ETH",1977,"644",14.389892578125,NA,21362.6953125,64579.73828125,NA,-0.00460852139631646,NA,0,0,14.9,"ETHIOPIA",NA,NA,NA,NA,0,0,52.124901,34.07526,-7,-7,"LIC",15
"ETH",1978,"644",14.6826848983765,NA,20072.478515625,64852.859375,NA,-0.0603957870484654,NA,0,0,16.5,"ETHIOPIA",NA,NA,NA,NA,0,0,52.043941,34.107494,-7,-7,"LIC",15
"ETH",1979,"644",15.0868330001831,NA,22158.29296875,65642.9921875,NA,0.103914145505317,NA,0,0,18,"ETHIOPIA",NA,NA,NA,NA,0,0,51.917107,34.130478,-7,-7,"LIC",15
"ETH",1980,"644",15.6137580871582,NA,23220.42578125,66990.71875,NA,0.0479338735162467,NA,0,0,18.9,"ETHIOPIA",NA,12.437,NA,NA,0,0,51.719784,34.129436,-7,-7,"LIC",15
"ETH",1981,"644",15.6653089523315,NA,23996.865234375,68498.6328125,NA,0.0334377784645085,NA,0,0,31.6,"ETHIOPIA",NA,1.937,NA,NA,0,0,51.388805,33.839756,-7,-7,"LIC",15
"ETH",1982,"644",15.8493824005127,NA,24243.294921875,70486.671875,NA,0.0102692449656714,NA,0,0,50.5,"ETHIOPIA",NA,7.774,NA,NA,0,0,51.14238,33.597038,-7,-7,"LIC",15
"ETH",1983,"644",16.346773147583,NA,25010.427734375,72379.7421875,NA,0.0316430920372877,NA,0,0,57.2,"ETHIOPIA",NA,3.569,NA,NA,0,0,50.972939,33.390347,-7,-7,"LIC",15
"ETH",1984,"644",17.0546760559082,NA,25230.44921875,75431.6640625,NA,0.00879718998458377,NA,0,0,67.8,"ETHIOPIA",NA,-0.334,NA,NA,0,0,50.882664,33.21196,-8,-8,"LIC",15
"ETH",1985,"644",17.9562110900879,NA,24825.501953125,77109.234375,NA,-0.016049942754252,NA,0,0,70.1,"ETHIOPIA",NA,18.403,NA,NA,0,0,50.86338,33.052933,-8,-8,"LIC",15
"ETH",1986,"644",18.7669219970703,NA,25582.28515625,79189.8125,NA,0.0304841047948977,NA,0,0,78.4,"ETHIOPIA",NA,5.55,NA,NA,0,0,50.673683,32.77832,-8,-8,"LIC",15
"ETH",1987,"644",19.4205436706543,NA,22338.171875,82120.5234375,NA,-0.126810926445225,NA,0,0,85.3,"ETHIOPIA",NA,-9.146,NA,NA,0,0,50.578686,32.554955,-8,-8,"LIC",15
"ETH",1988,"644",20.0678234100342,NA,29700.90234375,85816.703125,NA,0.329603089722399,NA,0,0,87.5,"ETHIOPIA",NA,2.206,NA,NA,0,0,50.541336,32.371914,-8,-8,"LIC",15
"ETH",1989,"644",20.7800827026367,NA,27889.00390625,89080.7578125,NA,-0.0610048279520127,NA,0,0,88,"ETHIOPIA",NA,9.633,NA,NA,0,0,50.534874,32.227497,-8,-8,"LIC",15
"ETH",1990,"644",21.5264511108398,NA,27961.517578125,91139.890625,NA,0.0026000810971506,NA,0,0,95.2,"ETHIOPIA",2,5.206,NA,NA,0,0,50.554306,32.12616,-8,-8,"LIC",15
"ETH",1991,"644",22.1013450622559,NA,25943.283203125,92273.5546875,NA,-0.0721789999187639,NA,0,0,92.8,"ETHIOPIA",2,20.869,NA,NA,0,1,50.383064,31.916227,-77,0,"LIC",15
"ETH",1992,"644",22.7762794494629,NA,23632.41796875,92505.6171875,NA,-0.0890737389050529,NA,0,0,92.4,"ETHIOPIA",2,21.019,NA,NA,0,1,50.282631,31.774054,-88,0,"LIC",15
"ETH",1993,"644",23.5612182617188,NA,26790.439453125,93383.5859375,NA,0.133630908549052,NA,0,0,144,"ETHIOPIA",2,9.99,NA,NA,0,1,50.243534,31.691938,-88,0,"LIC",15
"ETH",1994,"644",24.3286228179932,NA,27724.470703125,95187.28125,NA,0.0348643497108088,NA,0,0,158.5,"ETHIOPIA",2,1.166,NA,NA,0,1,50.257198,31.649233,NA,NA,"LIC",15
"ETH",1995,"644",24.9964771270752,NA,29421.49609375,95638.09375,NA,0.061210380129411,NA,0,0,149.7,"ETHIOPIA",2,13.354,NA,NA,0,1,50.319271,31.62315,NA,NA,"LIC",15
"ETH",1996,"644",25.6020317077637,NA,33292.546875,97614.1484375,NA,0.131572193640837,1996-01-01,0.92,1,135.6,"ETHIOPIA",2,0.919,1,0.92,0,1,50.231766,31.425856,NA,NA,"LIC",15
"ETH",1997,"644",26.3230400085449,NA,34472.06640625,98401.9765625,NA,0.0354289365628474,NA,0,0,81.4,"ETHIOPIA",2,-6.42,NA,NA,0,1,50.19619,31.261293,NA,NA,"LIC",15
"ETH",1998,"644",27.0859394073486,NA,33077.546875,99685.4921875,NA,-0.040453610027775,NA,0,0,90.5,"ETHIOPIA",2,3.6,NA,NA,0,1,50.202293,31.131447,NA,NA,"LIC",15
"ETH",1999,"644",27.7891101837158,NA,34785.14453125,101059.2421875,NA,0.0516240718425405,NA,0,0,99.1,"ETHIOPIA",2,4.772,NA,NA,0,1,50.250214,31.044249,NA,NA,"LIC",15
"ETH",2000,"644",28.79150390625,NA,36897.59765625,103950.125,NA,0.0607285999085682,NA,0,0,98.5,"ETHIOPIA",2,6.159,NA,NA,0,0,50.339939,31.001413,NA,NA,"LIC",15
"ETH",2001,"644",29.8403797149658,NA,39960.625,107388.3515625,NA,0.0830142756795756,NA,0,0,100.5,"ETHIOPIA",2,-8.238,NA,NA,0,0,50.280312,30.923363,NA,NA,"LIC",15
"ETH",2002,"644",30.8898735046387,NA,40565.91796875,111561.1484375,NA,0.0151472347779846,NA,0,0,117,"ETHIOPIA",2,1.654,NA,NA,0,0,50.308174,30.908255,NA,NA,"LIC",15
